policy_id,insured_id,gender,birth_year,issue_age,issue_date,issue_year,valuation_date,valuation_year,product_type,policy_term,policy_duration,face_amount,annual_premium,payment_mode,smoking_status,risk_class,policy_status,account_value,claim_flag
P001067,I00757,M,1963,60,2023-12-22,2023,2026-12-31,2026,Whole Life,99,3,2300000,71400,Quarterly,Non-Smoker,Standard,Inforce,47900,0
P001068,I00758,F,1973,43,2016-09-10,2016,2026-12-31,2026,Term Life,20,10,5900000,64900,Semiannual,Smoker,Standard,Inforce,0,0
P001069,I00759,M,2001,21,2022-05-28,2022,2026-12-31,2026,Universal Life,40,4,1800000,23800,Annual,Non-Smoker,Standard,Inforce,43900,0
P001070,I00759,M,2001,21,2022-12-06,2022,2026-12-31,2026,Whole Life,99,4,3600000,56900,Monthly,Non-Smoker,Standard,Inforce,92300,0
P001071,I00760,M,1968,45,2013-07-25,2013,2026-12-31,2026,Term Life,15,13,2200000,14800,Monthly,Non-Smoker,Standard,Inforce,0,0
P001072,I00760,M,1968,55,2023-10-09,2023,2026-12-31,2026,Whole Life,99,3,2100000,68300,Annual,Non-Smoker,Standard,Inforce,101500,0
P001073,I00761,F,1992,26,2018-01-19,2018,2026-12-31,2026,Term Life,20,8,5200000,20100,Monthly,Non-Smoker,Standard,Surrendered,0,0
P001074,I00762,M,1990,30,2020-08-20,2020,2026-12-31,2026,Universal Life,99,6,1000000,23300,Monthly,Smoker,Standard,Inforce,88400,0
P001075,I00763,F,1994,29,2023-02-15,2023,2026-12-31,2026,Whole Life,99,3,5700000,117600,Quarterly,Non-Smoker,Standard,Inforce,167600,0
P001076,I00764,F,1971,48,2019-06-11,2019,2026-12-31,2026,Term Life,20,7,1800000,10100,Annual,Non-Smoker,Standard,Inforce,0,0
P001077,I00764,F,1971,53,2024-05-09,2024,2026-12-31,2026,Term Life,15,2,3100000,18700,Annual,Non-Smoker,Standard,Inforce,0,0
P001078,I00765,F,1984,41,2025-06-15,2025,2026-12-31,2026,Term Life,20,1,1700000,23200,Annual,Smoker,Substandard,Inforce,0,0
P001079,I00766,M,1963,52,2015-03-01,2015,2026-12-31,2026,Term Life,20,11,5100000,37600,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001080,I00767,M,1987,38,2025-07-26,2025,2026-12-31,2026,Universal Life,50,1,2500000,35800,Monthly,Non-Smoker,Standard,Inforce,20000,0
P001081,I00767,M,1987,35,2022-09-21,2022,2026-12-31,2026,Universal Life,50,4,2300000,31000,Annual,Non-Smoker,Standard,Inforce,85900,0
P001082,I00768,M,1979,43,2022-01-01,2022,2026-12-31,2026,Term Life,20,4,1800000,10100,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P001083,I00768,M,1979,43,2022-12-03,2022,2026-12-31,2026,Universal Life,50,4,700000,11100,Monthly,Non-Smoker,Preferred,Inforce,31200,0
P001084,I00769,F,1968,46,2014-10-05,2014,2026-12-31,2026,Term Life,25,12,1400000,11900,Annual,Smoker,Preferred,Inforce,0,0
P001085,I00769,F,1968,49,2017-08-25,2017,2026-12-31,2026,Term Life,15,9,1900000,15500,Annual,Smoker,Preferred,Inforce,0,0
P001086,I00770,M,1965,48,2013-07-31,2013,2026-12-31,2026,Whole Life,99,13,2700000,67100,Annual,Non-Smoker,Preferred,Inforce,341300,0
P001087,I00770,M,1965,56,2021-01-28,2021,2026-12-31,2026,Term Life,15,5,3800000,23100,Annual,Non-Smoker,Preferred,Inforce,0,0
P001088,I00771,M,1989,32,2021-04-07,2021,2026-12-31,2026,Universal Life,50,5,2700000,28100,Annual,Non-Smoker,Preferred,Inforce,89400,0
P001089,I00772,F,1995,27,2022-09-23,2022,2026-12-31,2026,Term Life,10,4,3300000,20200,Monthly,Non-Smoker,Substandard,Inforce,0,0
P001090,I00772,F,1995,30,2025-07-05,2025,2026-12-31,2026,Whole Life,99,1,2600000,57100,Quarterly,Non-Smoker,Substandard,Inforce,29300,0
P001091,I00773,M,1968,45,2013-11-15,2013,2026-12-31,2026,Term Life,30,13,5600000,26100,Monthly,Non-Smoker,Preferred,Lapsed,0,0
P001092,I00774,M,1984,32,2016-09-12,2016,2026-12-31,2026,Term Life,15,10,2700000,14300,Annual,Non-Smoker,Standard,Lapsed,0,0
P001093,I00775,M,1995,28,2023-11-17,2023,2026-12-31,2026,Term Life,20,3,5700000,23700,Annual,Non-Smoker,Standard,Surrendered,0,0
P001094,I00775,M,1995,30,2025-08-15,2025,2026-12-31,2026,Term Life,10,1,1500000,6300,Monthly,Non-Smoker,Standard,Inforce,0,0
P001095,I00776,F,1958,63,2021-01-27,2021,2026-12-31,2026,Term Life,25,5,2600000,19400,Quarterly,Non-Smoker,Preferred,Claimed,0,1
P001096,I00777,M,1958,63,2021-04-15,2021,2026-12-31,2026,Whole Life,99,5,1600000,50000,Annual,Non-Smoker,Preferred,Inforce,94600,0
P001097,I00778,F,1982,28,2010-05-17,2010,2026-12-31,2026,Whole Life,99,16,1400000,19000,Quarterly,Non-Smoker,Preferred,Inforce,64200,0
P001098,I00778,F,1982,36,2018-10-09,2018,2026-12-31,2026,Whole Life,99,8,1400000,25600,Annual,Non-Smoker,Preferred,Surrendered,45900,0
P001099,I00779,F,1962,62,2024-03-08,2024,2026-12-31,2026,Whole Life,99,2,1300000,44300,Semiannual,Non-Smoker,Standard,Inforce,35900,0
P001100,I00779,F,1962,55,2017-05-28,2017,2026-12-31,2026,Term Life,30,9,7300000,46200,Annual,Non-Smoker,Standard,Inforce,0,0
P001101,I00780,M,1956,65,2021-08-13,2021,2026-12-31,2026,Universal Life,40,5,3100000,72100,Annual,Non-Smoker,Standard,Inforce,288400,0
P001102,I00781,F,1995,18,2011-12-24,2011,2026-12-31,2026,Term Life,20,15,3100000,12500,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001103,I00782,M,2000,25,2025-09-06,2025,2026-12-31,2026,Universal Life,99,1,3100000,52000,Annual,Non-Smoker,Substandard,Inforce,37800,0
P001104,I00783,M,1976,40,2016-03-03,2016,2026-12-31,2026,Universal Life,30,10,2600000,66200,Semiannual,Smoker,Standard,Inforce,306700,0
P001105,I00784,F,1995,28,2023-01-15,2023,2026-12-31,2026,Whole Life,99,3,1100000,18700,Annual,Non-Smoker,Preferred,Inforce,15700,0
P001106,I00785,F,1970,43,2013-11-19,2013,2026-12-31,2026,Whole Life,99,13,1300000,30600,Annual,Non-Smoker,Standard,Inforce,108700,0
P001107,I00786,F,1983,39,2022-11-08,2022,2026-12-31,2026,Whole Life,99,4,1300000,45200,Annual,Non-Smoker,Substandard,Inforce,87000,0
P001108,I00786,F,1983,34,2017-05-03,2017,2026-12-31,2026,Whole Life,99,9,4000000,120300,Annual,Non-Smoker,Substandard,Inforce,437700,0
P001109,I00787,M,2003,20,2023-12-30,2023,2026-12-31,2026,Whole Life,99,3,800000,17800,Quarterly,Smoker,Preferred,Inforce,17200,0
P001110,I00788,M,2002,18,2018-03-23,2018,2026-12-31,2026,Term Life,20,8,2000000,13800,Monthly,Smoker,Preferred,Inforce,0,0
P001111,I00789,M,1984,34,2018-06-09,2018,2026-12-31,2026,Universal Life,99,8,4000000,49600,Annual,Non-Smoker,Standard,Lapsed,176400,0
P001112,I00790,M,1966,57,2023-10-10,2023,2026-12-31,2026,Universal Life,99,3,2900000,87900,Semiannual,Non-Smoker,Substandard,Lapsed,220100,0
P001113,I00790,M,1966,48,2014-01-08,2014,2026-12-31,2026,Whole Life,99,12,2000000,77900,Semiannual,Non-Smoker,Substandard,Inforce,390300,0
P001114,I00790,M,1966,57,2023-10-10,2023,2026-12-31,2026,Term Life,15,3,3000000,27000,Semiannual,Non-Smoker,Substandard,Inforce,0,0
P001115,I00791,M,1989,30,2019-07-28,2019,2026-12-31,2026,Term Life,20,7,1800000,6800,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001116,I00792,M,1965,49,2014-02-17,2014,2026-12-31,2026,Term Life,10,10,700000,3400,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P001117,I00793,M,2000,18,2011-04-26,2011,2026-12-31,2026,Universal Life,30,15,1400000,20300,Quarterly,Non-Smoker,Standard,Inforce,119100,0
P001118,I00794,M,1975,46,2021-02-28,2021,2026-12-31,2026,Term Life,20,5,3100000,16600,Annual,Non-Smoker,Standard,Inforce,0,0
P001119,I00795,M,1975,41,2016-08-24,2016,2026-12-31,2026,Universal Life,50,10,1800000,44800,Annual,Non-Smoker,Substandard,Inforce,172100,0
P001120,I00796,M,1959,61,2020-03-01,2020,2026-12-31,2026,Term Life,30,6,1100000,10000,Annual,Non-Smoker,Standard,Inforce,0,0
P001121,I00796,M,1959,65,2024-11-27,2024,2026-12-31,2026,Universal Life,50,2,2400000,53500,Monthly,Non-Smoker,Standard,Inforce,72000,0
P001122,I00797,F,2002,20,2022-03-20,2022,2026-12-31,2026,Term Life,20,4,3300000,16600,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001123,I00797,F,2002,22,2024-09-12,2024,2026-12-31,2026,Term Life,30,2,2500000,11000,Annual,Non-Smoker,Standard,Surrendered,0,0
P001124,I00797,F,2002,18,2017-05-30,2017,2026-12-31,2026,Term Life,15,9,7100000,31600,Monthly,Non-Smoker,Standard,Claimed,0,1
P001125,I00798,M,1974,47,2021-09-18,2021,2026-12-31,2026,Term Life,30,5,1700000,9300,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001126,I00799,F,1991,34,2025-12-28,2025,2026-12-31,2026,Universal Life,30,1,600000,14800,Semiannual,Smoker,Standard,Inforce,7200,0
P001127,I00800,F,1957,54,2011-05-20,2011,2026-12-31,2026,Term Life,15,15,4100000,28700,Annual,Non-Smoker,Standard,Inforce,0,0
P001128,I00800,F,1957,68,2025-08-01,2025,2026-12-31,2026,Term Life,30,1,3300000,32800,Annual,Non-Smoker,Standard,Lapsed,0,0
P001129,I00800,F,1957,64,2021-09-05,2021,2026-12-31,2026,Term Life,10,5,2300000,19400,Semiannual,Non-Smoker,Standard,Surrendered,0,0
P001130,I00801,M,1998,25,2023-08-30,2023,2026-12-31,2026,Term Life,25,3,2800000,12300,Annual,Non-Smoker,Standard,Inforce,0,0
P001131,I00802,F,1987,27,2014-05-05,2014,2026-12-31,2026,Universal Life,40,12,1100000,16200,Quarterly,Non-Smoker,Standard,Lapsed,152100,0
P001132,I00803,F,1963,59,2022-08-22,2022,2026-12-31,2026,Term Life,15,4,2900000,19400,Annual,Non-Smoker,Preferred,Inforce,0,0
P001133,I00804,F,1963,58,2021-10-10,2021,2026-12-31,2026,Whole Life,99,5,1400000,68200,Annual,Smoker,Standard,Inforce,156200,0
P001134,I00805,M,1958,62,2020-03-15,2020,2026-12-31,2026,Whole Life,99,6,2100000,64000,Annual,Non-Smoker,Standard,Inforce,102300,0
P001135,I00806,M,1989,24,2013-07-16,2013,2026-12-31,2026,Term Life,20,13,1700000,7400,Annual,Non-Smoker,Standard,Inforce,0,0
P001136,I00806,M,1989,34,2023-04-08,2023,2026-12-31,2026,Whole Life,99,3,900000,18800,Monthly,Non-Smoker,Standard,Inforce,25100,0
P001137,I00807,M,1971,49,2020-11-02,2020,2026-12-31,2026,Term Life,20,6,4700000,27700,Annual,Non-Smoker,Preferred,Inforce,0,0
P001138,I00807,M,1971,47,2018-09-18,2018,2026-12-31,2026,Term Life,20,8,2600000,13600,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001139,I00807,M,1971,45,2016-03-10,2016,2026-12-31,2026,Term Life,15,10,1300000,7100,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P001140,I00808,F,1988,30,2018-02-05,2018,2026-12-31,2026,Term Life,25,8,2600000,16300,Monthly,Smoker,Preferred,Inforce,0,0
P001141,I00808,F,1988,32,2020-05-21,2020,2026-12-31,2026,Term Life,10,6,3500000,26500,Monthly,Smoker,Preferred,Lapsed,0,0
P001142,I00808,F,1988,33,2021-08-01,2021,2026-12-31,2026,Universal Life,40,5,2700000,54400,Monthly,Smoker,Preferred,Inforce,139600,0
P001143,I00809,F,1978,37,2015-06-24,2015,2026-12-31,2026,Universal Life,50,11,600000,7600,Monthly,Non-Smoker,Preferred,Inforce,48300,0
P001144,I00810,F,1986,24,2010-09-17,2010,2026-12-31,2026,Term Life,10,10,4400000,20200,Monthly,Non-Smoker,Standard,Inforce,0,0
P001145,I00811,F,1955,64,2019-05-17,2019,2026-12-31,2026,Whole Life,99,7,2000000,74900,Monthly,Non-Smoker,Standard,Inforce,219800,0
P001146,I00811,F,1955,64,2019-01-02,2019,2026-12-31,2026,Whole Life,99,7,1300000,40800,Quarterly,Non-Smoker,Standard,Inforce,123900,0
P001147,I00811,F,1955,69,2024-05-24,2024,2026-12-31,2026,Term Life,20,2,2200000,19000,Annual,Non-Smoker,Standard,Inforce,0,0
P001148,I00811,F,1955,61,2016-06-01,2016,2026-12-31,2026,Term Life,30,10,2300000,19900,Monthly,Non-Smoker,Standard,Inforce,0,0
P001149,I00812,F,1962,55,2017-10-28,2017,2026-12-31,2026,Term Life,30,9,3100000,24900,Annual,Non-Smoker,Standard,Claimed,0,1
P001150,I00812,F,1962,53,2015-10-24,2015,2026-12-31,2026,Term Life,30,11,2200000,14800,Annual,Non-Smoker,Standard,Inforce,0,0
P001151,I00813,M,1999,21,2020-12-03,2020,2026-12-31,2026,Universal Life,30,6,2600000,29700,Annual,Non-Smoker,Preferred,Inforce,88800,0
P001152,I00814,M,1977,42,2019-09-08,2019,2026-12-31,2026,Term Life,25,7,3800000,18400,Annual,Non-Smoker,Preferred,Inforce,0,0
P001153,I00814,M,1977,48,2025-03-18,2025,2026-12-31,2026,Term Life,20,1,5400000,28100,Annual,Non-Smoker,Preferred,Inforce,0,0
P001154,I00814,M,1977,41,2018-08-17,2018,2026-12-31,2026,Whole Life,99,8,2200000,46600,Annual,Non-Smoker,Preferred,Inforce,192000,0
P001155,I00815,F,2001,20,2021-10-03,2021,2026-12-31,2026,Whole Life,99,5,700000,17700,Annual,Smoker,Preferred,Inforce,29100,0
P001156,I00815,F,2001,19,2020-09-04,2020,2026-12-31,2026,Term Life,15,6,2400000,13300,Monthly,Smoker,Preferred,Inforce,0,0
P001157,I00816,M,1994,27,2021-06-26,2021,2026-12-31,2026,Whole Life,99,5,4500000,104500,Annual,Smoker,Preferred,Inforce,176000,0
P001158,I00817,M,1966,50,2016-06-19,2016,2026-12-31,2026,Term Life,25,10,3100000,22800,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001159,I00818,M,1966,47,2013-10-10,2013,2026-12-31,2026,Term Life,20,13,3600000,25000,Annual,Non-Smoker,Standard,Inforce,0,0
P001160,I00819,M,2000,22,2022-10-06,2022,2026-12-31,2026,Universal Life,50,4,2400000,34300,Quarterly,Non-Smoker,Standard,Inforce,108000,0
P001161,I00820,F,2001,21,2022-07-13,2022,2026-12-31,2026,Term Life,10,4,2500000,11600,Annual,Non-Smoker,Standard,Inforce,0,0
P001162,I00821,F,1969,47,2016-08-21,2016,2026-12-31,2026,Term Life,15,10,1800000,10400,Annual,Non-Smoker,Standard,Inforce,0,0
P001163,I00821,F,1969,53,2022-06-14,2022,2026-12-31,2026,Whole Life,99,4,2600000,64500,Semiannual,Non-Smoker,Standard,Inforce,128800,0
P001164,I00822,F,1995,18,2012-04-06,2012,2026-12-31,2026,Universal Life,99,14,1200000,14600,Annual,Non-Smoker,Preferred,Lapsed,123200,0
P001165,I00823,F,1973,51,2024-12-23,2024,2026-12-31,2026,Term Life,20,2,2400000,16400,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001166,I00824,M,1980,43,2023-05-03,2023,2026-12-31,2026,Whole Life,99,3,1900000,48300,Annual,Non-Smoker,Standard,Inforce,73800,0
P001167,I00825,M,1983,35,2018-10-20,2018,2026-12-31,2026,Universal Life,40,8,3900000,50200,Quarterly,Non-Smoker,Preferred,Inforce,183500,0
P001168,I00826,F,1976,44,2020-07-15,2020,2026-12-31,2026,Whole Life,99,6,1500000,45200,Annual,Non-Smoker,Substandard,Inforce,67500,0
P001169,I00826,F,1976,40,2016-04-29,2016,2026-12-31,2026,Whole Life,99,10,2100000,57100,Quarterly,Non-Smoker,Substandard,Inforce,272500,0
P001170,I00827,M,1994,27,2021-07-30,2021,2026-12-31,2026,Term Life,20,5,2000000,8000,Annual,Non-Smoker,Preferred,Inforce,0,0
P001171,I00828,F,1975,36,2011-01-23,2011,2026-12-31,2026,Whole Life,99,15,1100000,32200,Quarterly,Smoker,Standard,Inforce,182400,0
P001172,I00829,F,1992,25,2017-06-12,2017,2026-12-31,2026,Term Life,20,9,3100000,12100,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001173,I00829,F,1992,32,2024-08-30,2024,2026-12-31,2026,Whole Life,99,2,1900000,32900,Semiannual,Non-Smoker,Preferred,Inforce,25700,0
P001174,I00830,M,1974,36,2010-12-28,2010,2026-12-31,2026,Term Life,30,16,1900000,10800,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001175,I00831,F,1983,38,2021-07-15,2021,2026-12-31,2026,Whole Life,99,5,700000,16200,Annual,Non-Smoker,Standard,Inforce,31600,0
P001176,I00832,F,1958,58,2016-07-16,2016,2026-12-31,2026,Term Life,15,10,2800000,32900,Quarterly,Non-Smoker,Substandard,Inforce,0,0
P001177,I00833,F,1961,54,2015-12-06,2015,2026-12-31,2026,Term Life,25,11,1200000,12700,Quarterly,Smoker,Standard,Inforce,0,0
P001178,I00834,M,1982,36,2018-11-30,2018,2026-12-31,2026,Whole Life,99,8,2200000,41000,Semiannual,Non-Smoker,Preferred,Inforce,144900,0
P001179,I00835,M,1982,38,2020-03-18,2020,2026-12-31,2026,Term Life,15,6,1600000,11700,Annual,Smoker,Preferred,Inforce,0,0
P001180,I00836,M,1958,64,2022-09-11,2022,2026-12-31,2026,Universal Life,30,4,3700000,91500,Semiannual,Non-Smoker,Standard,Lapsed,148000,0
P001181,I00837,M,1976,37,2013-01-19,2013,2026-12-31,2026,Term Life,20,13,2500000,12000,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001182,I00837,M,1976,39,2015-03-06,2015,2026-12-31,2026,Term Life,30,11,2700000,17100,Annual,Non-Smoker,Standard,Inforce,0,0
P001183,I00838,M,1966,47,2013-09-15,2013,2026-12-31,2026,Universal Life,30,13,1200000,22600,Monthly,Non-Smoker,Standard,Inforce,203900,0
P001184,I00839,F,1999,18,2015-10-30,2015,2026-12-31,2026,Universal Life,99,11,6200000,87500,Annual,Non-Smoker,Standard,Inforce,797300,0
P001185,I00840,M,1957,62,2019-06-19,2019,2026-12-31,2026,Universal Life,50,7,1800000,40100,Annual,Non-Smoker,Standard,Inforce,139200,0
P001186,I00841,F,1976,48,2024-02-21,2024,2026-12-31,2026,Universal Life,99,2,1400000,23500,Quarterly,Non-Smoker,Standard,Inforce,25800,0
P001187,I00842,F,1998,20,2018-08-14,2018,2026-12-31,2026,Term Life,20,8,10500000,53000,Annual,Non-Smoker,Standard,Inforce,0,0
P001188,I00843,F,1956,67,2023-02-21,2023,2026-12-31,2026,Universal Life,99,3,4500000,98100,Monthly,Non-Smoker,Standard,Inforce,114800,0
P001189,I00844,M,1978,42,2020-09-26,2020,2026-12-31,2026,Term Life,25,6,600000,2900,Annual,Non-Smoker,Preferred,Lapsed,0,0
P001190,I00844,M,1978,39,2017-08-22,2017,2026-12-31,2026,Term Life,15,9,1900000,9900,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001191,I00844,M,1978,38,2016-01-08,2016,2026-12-31,2026,Universal Life,99,10,5900000,74100,Annual,Non-Smoker,Preferred,Inforce,367700,0
P001192,I00845,F,1988,35,2023-03-15,2023,2026-12-31,2026,Term Life,20,3,4000000,19500,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P001193,I00846,M,1981,35,2016-07-28,2016,2026-12-31,2026,Whole Life,99,10,1700000,42800,Monthly,Non-Smoker,Substandard,Inforce,170200,0
P001194,I00847,M,1995,18,2012-12-01,2012,2026-12-31,2026,Term Life,20,14,2500000,11700,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001195,I00848,F,1955,68,2023-03-21,2023,2026-12-31,2026,Whole Life,99,3,1600000,101800,Annual,Smoker,Standard,Inforce,122500,0
P001196,I00848,F,1955,65,2020-02-08,2020,2026-12-31,2026,Term Life,10,6,2300000,30200,Annual,Smoker,Standard,Inforce,0,0
P001197,I00848,F,1955,58,2013-08-29,2013,2026-12-31,2026,Whole Life,99,13,3100000,154300,Annual,Smoker,Standard,Surrendered,436100,0
P001198,I00848,F,1955,66,2021-05-16,2021,2026-12-31,2026,Term Life,20,5,9700000,139600,Monthly,Smoker,Standard,Surrendered,0,0
P001199,I00849,M,1962,61,2023-06-23,2023,2026-12-31,2026,Term Life,20,3,1600000,18600,Annual,Smoker,Preferred,Inforce,0,0
P001200,I00850,M,1977,35,2012-11-15,2012,2026-12-31,2026,Term Life,30,14,3300000,20500,Monthly,Smoker,Preferred,Inforce,0,0
